location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Schildergasse (West), Köln;2018-09-09 12:00:00 +0200;Sunday;1055;20;clear-day;
Schildergasse (West), Köln;2018-09-09 13:00:00 +0200;Sunday;1250;22;clear-day;
Schildergasse (West), Köln;2018-09-09 14:00:00 +0200;Sunday;1367;22;clear-day;
Schildergasse (West), Köln;2018-09-09 15:00:00 +0200;Sunday;1685;24;clear-day;
Schildergasse (West), Köln;2018-09-09 16:00:00 +0200;Sunday;1643;24;clear-day;
Schildergasse (West), Köln;2018-09-09 17:00:00 +0200;Sunday;1379;25;clear-day;
Schildergasse (West), Köln;2018-09-09 18:00:00 +0200;Sunday;1115;25;clear-day;
Schildergasse (West), Köln;2018-09-09 19:00:00 +0200;Sunday;844;24;clear-day;
Schildergasse (West), Köln;2018-09-09 20:00:00 +0200;Sunday;635;21;clear-night;
Schildergasse (West), Köln;2018-09-09 21:00:00 +0200;Sunday;375;20;clear-night;
Schildergasse (West), Köln;2018-09-09 22:00:00 +0200;Sunday;225;19;clear-night;
Schildergasse (West), Köln;2018-09-09 23:00:00 +0200;Sunday;115;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 00:00:00 +0200;Monday;54;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 01:00:00 +0200;Monday;50;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 02:00:00 +0200;Monday;32;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 03:00:00 +0200;Monday;18;17;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 04:00:00 +0200;Monday;24;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 05:00:00 +0200;Monday;72;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 06:00:00 +0200;Monday;200;16;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 07:00:00 +0200;Monday;414;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 08:00:00 +0200;Monday;881;15;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 09:00:00 +0200;Monday;1395;16;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 10:00:00 +0200;Monday;2394;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 11:00:00 +0200;Monday;3787;19;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 12:00:00 +0200;Monday;4813;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 13:00:00 +0200;Monday;5258;21;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 14:00:00 +0200;Monday;5285;21;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 15:00:00 +0200;Monday;5555;22;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 16:00:00 +0200;Monday;5546;22;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 17:00:00 +0200;Monday;5574;22;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 18:00:00 +0200;Monday;4982;22;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 19:00:00 +0200;Monday;3682;21;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-10 20:00:00 +0200;Monday;1432;20;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 21:00:00 +0200;Monday;512;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 22:00:00 +0200;Monday;319;19;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-10 23:00:00 +0200;Monday;159;18;clear-night;
Schildergasse (West), Köln;2018-09-11 00:00:00 +0200;Tuesday;55;16;clear-night;
Schildergasse (West), Köln;2018-09-11 01:00:00 +0200;Tuesday;25;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-11 02:00:00 +0200;Tuesday;31;14;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-11 03:00:00 +0200;Tuesday;22;14;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-11 04:00:00 +0200;Tuesday;27;15;clear-night;
Schildergasse (West), Köln;2018-09-11 05:00:00 +0200;Tuesday;50;14;clear-night;
Schildergasse (West), Köln;2018-09-11 06:00:00 +0200;Tuesday;189;16;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-11 07:00:00 +0200;Tuesday;411;16;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-11 08:00:00 +0200;Tuesday;864;15;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 09:00:00 +0200;Tuesday;1400;16;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 10:00:00 +0200;Tuesday;2396;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 11:00:00 +0200;Tuesday;3492;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 12:00:00 +0200;Tuesday;4641;22;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 13:00:00 +0200;Tuesday;5281;23;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 14:00:00 +0200;Tuesday;4935;25;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 15:00:00 +0200;Tuesday;5379;25;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 16:00:00 +0200;Tuesday;5244;26;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 17:00:00 +0200;Tuesday;5588;27;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 18:00:00 +0200;Tuesday;4891;27;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 19:00:00 +0200;Tuesday;3603;27;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-11 20:00:00 +0200;Tuesday;1627;24;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-11 21:00:00 +0200;Tuesday;605;22;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-11 22:00:00 +0200;Tuesday;435;20;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-11 23:00:00 +0200;Tuesday;191;19;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-12 00:00:00 +0200;Wednesday;98;18;clear-night;
Schildergasse (West), Köln;2018-09-12 01:00:00 +0200;Wednesday;42;18;clear-night;
Schildergasse (West), Köln;2018-09-12 02:00:00 +0200;Wednesday;43;19;clear-night;
Schildergasse (West), Köln;2018-09-12 03:00:00 +0200;Wednesday;23;17;clear-night;
Schildergasse (West), Köln;2018-09-12 04:00:00 +0200;Wednesday;23;17;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-12 05:00:00 +0200;Wednesday;41;16;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-12 06:00:00 +0200;Wednesday;199;16;clear-night;
Schildergasse (West), Köln;2018-09-12 07:00:00 +0200;Wednesday;389;16;clear-night;
Schildergasse (West), Köln;2018-09-12 08:00:00 +0200;Wednesday;836;15;clear-day;
Schildergasse (West), Köln;2018-09-12 09:00:00 +0200;Wednesday;1326;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 10:00:00 +0200;Wednesday;2348;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 11:00:00 +0200;Wednesday;3350;21;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 12:00:00 +0200;Wednesday;4592;22;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 13:00:00 +0200;Wednesday;4933;23;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 14:00:00 +0200;Wednesday;4870;24;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 15:00:00 +0200;Wednesday;4964;25;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 16:00:00 +0200;Wednesday;5370;23;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 17:00:00 +0200;Wednesday;5462;23;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 18:00:00 +0200;Wednesday;4893;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 19:00:00 +0200;Wednesday;3658;18;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-12 20:00:00 +0200;Wednesday;1723;16;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-12 21:00:00 +0200;Wednesday;705;16;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-12 22:00:00 +0200;Wednesday;420;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-12 23:00:00 +0200;Wednesday;245;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 00:00:00 +0200;Thursday;135;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 01:00:00 +0200;Thursday;59;15;clear-night;
Schildergasse (West), Köln;2018-09-13 02:00:00 +0200;Thursday;49;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 03:00:00 +0200;Thursday;43;14;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 04:00:00 +0200;Thursday;50;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 05:00:00 +0200;Thursday;45;14;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 06:00:00 +0200;Thursday;130;14;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 07:00:00 +0200;Thursday;380;14;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 08:00:00 +0200;Thursday;794;13;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 09:00:00 +0200;Thursday;1242;14;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 10:00:00 +0200;Thursday;1951;14;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 11:00:00 +0200;Thursday;2392;15;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 12:00:00 +0200;Thursday;3787;15;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 13:00:00 +0200;Thursday;5230;16;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 14:00:00 +0200;Thursday;5187;16;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 15:00:00 +0200;Thursday;5312;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 16:00:00 +0200;Thursday;5841;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 17:00:00 +0200;Thursday;5820;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 18:00:00 +0200;Thursday;5432;18;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 19:00:00 +0200;Thursday;3924;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-13 20:00:00 +0200;Thursday;2107;16;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 21:00:00 +0200;Thursday;665;16;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 22:00:00 +0200;Thursday;400;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-13 23:00:00 +0200;Thursday;232;14;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 00:00:00 +0200;Friday;109;13;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 01:00:00 +0200;Friday;50;11;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 02:00:00 +0200;Friday;40;11;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 03:00:00 +0200;Friday;24;9;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 04:00:00 +0200;Friday;12;10;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 05:00:00 +0200;Friday;45;9;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 06:00:00 +0200;Friday;180;8;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 07:00:00 +0200;Friday;462;9;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 08:00:00 +0200;Friday;846;10;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 09:00:00 +0200;Friday;1454;11;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 10:00:00 +0200;Friday;2632;13;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 11:00:00 +0200;Friday;4024;15;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 12:00:00 +0200;Friday;5133;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 13:00:00 +0200;Friday;5632;19;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 14:00:00 +0200;Friday;5734;19;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 15:00:00 +0200;Friday;6234;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 16:00:00 +0200;Friday;6883;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 17:00:00 +0200;Friday;6935;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 18:00:00 +0200;Friday;6568;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 19:00:00 +0200;Friday;5020;19;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-14 20:00:00 +0200;Friday;2481;17;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 21:00:00 +0200;Friday;1088;16;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 22:00:00 +0200;Friday;605;14;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-14 23:00:00 +0200;Friday;493;14;clear-night;
Schildergasse (West), Köln;2018-09-15 00:00:00 +0200;Saturday;340;16;clear-night;
Schildergasse (West), Köln;2018-09-15 01:00:00 +0200;Saturday;165;14;clear-night;
Schildergasse (West), Köln;2018-09-15 02:00:00 +0200;Saturday;134;14;clear-night;
Schildergasse (West), Köln;2018-09-15 03:00:00 +0200;Saturday;71;13;clear-night;
Schildergasse (West), Köln;2018-09-15 04:00:00 +0200;Saturday;49;13;clear-night;
Schildergasse (West), Köln;2018-09-15 05:00:00 +0200;Saturday;37;13;clear-night;
Schildergasse (West), Köln;2018-09-15 06:00:00 +0200;Saturday;135;13;clear-night;
Schildergasse (West), Köln;2018-09-15 07:00:00 +0200;Saturday;129;12;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-15 08:00:00 +0200;Saturday;372;12;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 09:00:00 +0200;Saturday;1041;13;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 10:00:00 +0200;Saturday;3180;15;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 11:00:00 +0200;Saturday;5918;16;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 12:00:00 +0200;Saturday;8231;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 13:00:00 +0200;Saturday;9461;19;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 14:00:00 +0200;Saturday;10535;19;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 15:00:00 +0200;Saturday;11522;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 16:00:00 +0200;Saturday;11389;19;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 17:00:00 +0200;Saturday;10702;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-15 18:00:00 +0200;Saturday;9158;19;clear-day;
Schildergasse (West), Köln;2018-09-15 19:00:00 +0200;Saturday;7113;19;clear-day;
Schildergasse (West), Köln;2018-09-15 20:00:00 +0200;Saturday;3229;16;clear-night;
Schildergasse (West), Köln;2018-09-15 21:00:00 +0200;Saturday;1180;13;clear-night;
Schildergasse (West), Köln;2018-09-15 22:00:00 +0200;Saturday;850;13;clear-night;
Schildergasse (West), Köln;2018-09-15 23:00:00 +0200;Saturday;590;13;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 00:00:00 +0200;Sunday;356;11;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 01:00:00 +0200;Sunday;217;10;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 02:00:00 +0200;Sunday;108;10;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 03:00:00 +0200;Sunday;97;10;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 04:00:00 +0200;Sunday;77;10;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 05:00:00 +0200;Sunday;41;12;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 06:00:00 +0200;Sunday;42;9;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 07:00:00 +0200;Sunday;36;11;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 08:00:00 +0200;Sunday;113;9;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 09:00:00 +0200;Sunday;271;12;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 10:00:00 +0200;Sunday;567;15;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 11:00:00 +0200;Sunday;1171;17;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 12:00:00 +0200;Sunday;1211;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 13:00:00 +0200;Sunday;1365;22;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 14:00:00 +0200;Sunday;1543;23;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 15:00:00 +0200;Sunday;1872;23;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 16:00:00 +0200;Sunday;2385;23;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 17:00:00 +0200;Sunday;1707;24;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 18:00:00 +0200;Sunday;1356;24;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-16 19:00:00 +0200;Sunday;907;22;clear-day;
Schildergasse (West), Köln;2018-09-16 20:00:00 +0200;Sunday;685;21;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 21:00:00 +0200;Sunday;352;19;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 22:00:00 +0200;Sunday;250;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-16 23:00:00 +0200;Sunday;127;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 00:00:00 +0200;Monday;70;15;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 01:00:00 +0200;Monday;37;12;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 02:00:00 +0200;Monday;34;10;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 03:00:00 +0200;Monday;28;11;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 04:00:00 +0200;Monday;20;9;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 05:00:00 +0200;Monday;85;11;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 06:00:00 +0200;Monday;215;11;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 07:00:00 +0200;Monday;374;10;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 08:00:00 +0200;Monday;784;9;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 09:00:00 +0200;Monday;1338;12;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 10:00:00 +0200;Monday;2544;16;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 11:00:00 +0200;Monday;3851;19;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 12:00:00 +0200;Monday;5059;21;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 13:00:00 +0200;Monday;5555;23;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 14:00:00 +0200;Monday;5157;25;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 15:00:00 +0200;Monday;5135;26;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 16:00:00 +0200;Monday;5369;27;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 17:00:00 +0200;Monday;5559;27;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 18:00:00 +0200;Monday;4851;27;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 19:00:00 +0200;Monday;3684;25;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-17 20:00:00 +0200;Monday;1633;23;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 21:00:00 +0200;Monday;560;22;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 22:00:00 +0200;Monday;324;20;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-17 23:00:00 +0200;Monday;193;19;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-18 00:00:00 +0200;Tuesday;68;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-18 01:00:00 +0200;Tuesday;43;19;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-18 02:00:00 +0200;Tuesday;40;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-18 03:00:00 +0200;Tuesday;26;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-18 04:00:00 +0200;Tuesday;29;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-18 05:00:00 +0200;Tuesday;33;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-18 06:00:00 +0200;Tuesday;208;18;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-18 07:00:00 +0200;Tuesday;473;19;partly-cloudy-night;
Schildergasse (West), Köln;2018-09-18 08:00:00 +0200;Tuesday;876;18;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 09:00:00 +0200;Tuesday;1264;20;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 10:00:00 +0200;Tuesday;2454;23;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 11:00:00 +0200;Tuesday;3658;25;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 12:00:00 +0200;Tuesday;4428;28;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 13:00:00 +0200;Tuesday;4826;29;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 14:00:00 +0200;Tuesday;4606;31;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 15:00:00 +0200;Tuesday;4755;32;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 16:00:00 +0200;Tuesday;4992;31;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 17:00:00 +0200;Tuesday;5192;30;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 18:00:00 +0200;Tuesday;4712;29;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 19:00:00 +0200;Tuesday;3348;28;partly-cloudy-day;
Schildergasse (West), Köln;2018-09-18 20:00:00 +0200;Tuesday;1557;27;partly-cloudy-night;
